STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
6,      04 0085  ,1,2,1,101,0,1,23,0,'BOYD DRAW               ',,'U.S. HIGHWAY 101  ','01-HUM-101-89.44         ',99.99,89.44,1,101,1,40544758,124052794,6,3,1,1,12,1959,4,0,12900,2010,5,10.4,3,20,0,1,1,1,0,5,0,0,0,A,1,5,2,1,0,0,5,0,26.2,8.5,42.5,0,0,20.5,27,99.99,N,0,N,0,0,5,5,7,8,N,1,59.9,1,36,5,6,N,5,8,8,,,,1017,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,1991,1,6,0,0,10,0,,Y,5,34163,2035,,N,6/1/18,B,Z ,,1950,P101640,1,14,14,,,0,,81.8,0,F,5,1147.5
6,      04 0089  ,1,3,1,36,0,1,23,0,'YAGER CREEK             ',,'STATE ROUTE 36    ','01-HUM-036-4.86          ',99.99,4.86,1,36,1,40321474,124034847,117,3,1,1,6,1968,2,0,2800,2009,5,12.2,0,0,0,0,1,1,1,5,0,0,0,A,1,5,6,2,0,0,4,0,12.2,30.5,120.7,0,0,12.2,12.8,99.99,N,0,N,0,0,7,7,5,6,N,8,28.8,8,15.9,4,6,N,5,6,8,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,5,4387,2036,,N,5/2/17,B,Z ,,,,,,,,,0,,49.7,0,F,5,1544.96
6,      04 0092  ,1,3,1,36,0,1,23,0,'HELY CREEK              ',,'STATE ROUTE 36    ','01-HUM-036-11.46         ',99.99,11.46,1,36,1,40295931,123582987,101,3,1,1,6,1927,2,0,1650,2009,2,7,0,0,0,0,1,1,0,5,0,0,0,A,1,5,1,4,0,0,1,0,7.4,11.6,12.5,0,0,7.4,7.6,99.99,N,0,N,0,0,7,7,7,7,N,1,36.6,1,21.7,5,4,N,5,6,6,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,8,2244,2036,,N,5/2/17,B,Z ,,,,,,,,,0,,56.9,0,G,7,95
6,      04 0093  ,1,3,1,36,0,1,23,0,'VAN DUZEN RIVER         ',,'STATE ROUTE 36    ','01-HUM-036-12.78         ',99.99,12.78,1,36,1,40290300,123575189,98,3,1,1,6,1965,2,0,1650,2009,6,9.8,0,15,0,0,0,0,0,5,0,0,0,A,1,5,2,5,0,0,5,0,9.8,36.9,142.2,0,0,9.8,10.4,99.99,N,0,N,0,0,7,7,7,7,N,1,90.4,1,54.4,7,5,N,5,7,6,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,5,2244,2036,,N,5/2/17,B,Z ,,,,,,,,,0,,87.6,0,G,7,1478.88
6,      04 0094  ,1,3,1,36,0,1,23,0,'VAN DUZEN RIVER         ',,'STATE ROUTE 36    ','01-HUM-036-13.37         ',99.99,13.37,1,36,1,40283645,123574768,0,3,1,1,6,1984,2,0,1650,2009,6,9.8,0,0,0,1,1,1,1,5,0,0,0,A,1,5,6,5,0,0,4,0,9.8,50.3,176.9,0,0,9.8,10.8,99.99,N,0,N,0,0,7,7,7,8,N,A,54.1,A,32.4,7,5,N,5,8,6,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,0,0,,Y,5,2244,2036,,N,5/2/17,B,K*,,1180,P036025,1,9,9,,,0,,99,0,G,7,1910.52
6,      04 0095L ,1,2,1,101,0,1,23,0,'N CENTRAL AVE           ',,'US HIGHWAY 101 SB ','01-HUM-101-R95.62        ',99.99,95.62,1,101,1,40593805,124064868,0,3,1,1,12,1964,2,2,16500,2009,5,11.3,0,10,0,0,1,0,0,5,N,0,0,A,1,1,2,4,0,0,3,0,11.3,15.5,35.4,0.1,0.1,11.3,12.1,99.99,H,4.63,H,3.5,0,4,7,7,N,N,8,38.2,8,29.2,7,5,6,5,N,8,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,0,1,0,0,0,5,0,,Y,N,21883,2036,,N,5/2/17,B,A ,,,,,,,,,1,,90.1,1,P,4,428.34
6,      04 0095R ,1,2,1,101,0,1,23,0,'N CENTRAL AVE           ',,'US HIGHWAY 101 NB ','01-HUM-101-R95.62        ',99.99,95.62,1,101,1,40593766,124064780,0,3,1,1,12,1964,2,2,16500,2009,5,11.3,0,10,0,0,1,0,0,5,N,0,0,A,1,1,2,4,0,0,3,0,11.3,15.5,35.4,0.1,0.1,11.3,12.1,99.99,H,4.63,H,3.5,0,4,7,7,N,N,8,38.2,8,29.2,7,5,6,5,N,8,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,0,1,6,0,0,5,0,,Y,N,21883,2036,,N,5/2/17,B,A ,,,,,,,,,1,,90.1,1,P,4,428.34
6,      04 0096  ,1,3,1,36,0,1,23,0,'GRIZZLY CREEK           ',,'STATE ROUTE 36    ','01-HUM-036-16.94         ',99.99,16.94,1,36,1,40291423,123542358,0,3,1,1,6,1996,2,0,1650,2009,6,9.8,0,0,0,1,1,1,1,5,N,0,0,A,1,5,5,5,0,0,1,0,9.8,33.2,33.2,0,0,9.8,10.8,99.99,N,0,N,0,0,7,7,7,9,N,A,54.1,A,32.4,7,5,N,5,6,6,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,0,0,,Y,8,2244,2036,,N,5/2/17,B,Z ,,,,,,,,,0,,99,0,G,7,358.56
6,      04 0098  ,1,3,1,36,0,1,23,0,'VAN DUZEN RIVER         ',,'STATE ROUTE 36    ','01-HUM-036-20.21         ',99.99,20.21,1,36,1,40275224,123513437,76,3,1,1,6,1965,2,0,1200,2009,5,9.8,0,30,0,0,0,0,0,5,0,0,0,A,1,5,2,5,0,0,3,0,9.8,38.1,114.7,0,0,9.8,10.4,99.99,N,0,N,0,0,5,5,7,9,N,8,53.8,8,41.5,5,5,N,5,7,6,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,0,0,,Y,5,2244,2036,,N,6/1/18,B,Z ,,100,P036048,1,14,14,,,0,,78.7,0,F,5,1192.88
6,      04 0102  ,1,3,1,36,0,1,23,0,'LITTLE LARABEE CREEK    ',,'STATE ROUTE 36    ','01-HUM-036-25.27         ',99.99,25.27,1,36,1,40284091,123465212,151,3,1,1,6,1960,2,0,1200,2009,4,9.1,0,45,0,0,1,1,0,5,0,0,0,A,1,5,2,4,0,0,4,0,9.1,15.2,54.9,0,0,9.1,9.3,99.99,N,0,N,0,0,7,8,8,7,N,8,42.1,8,32.1,7,5,N,5,8,8,,,,814,48,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,2,0,1,6,0,0,0,0,,Y,5,2267,2036,,N,5/2/17,B,Z ,,,,,,,,,0,,81.1,0,G,7,510.57
6,      04 0106  ,1,3,1,211,0,1,23,0,'SALT RIVER OVERFLOW     ',,'STATE ROUTE 211   ','01-HUM-211-R74.64        ',99.99,74.64,0,,0,40353448,124150094,13,3,1,1,7,1964,2,0,5700,2009,4,13.1,0,30,0,0,1,1,1,5,0,0,0,A,1,5,2,1,0,0,4,0,12.4,9.8,35.1,0,0,12.4,13,99.99,N,0,N,0,0,5,5,7,7,N,1,72.9,1,44.1,5,5,N,5,7,8,,,,816,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,0,0,,Y,5,7600,2034,,N,5/2/17,B,Z ,,,,,,,,,0,,77.6,0,F,5,456.3
6,      04 0107  ,1,2,1,101,0,1,23,0,'STRONGS CREEK           ',,'U.S. HIGHWAY 101  ','01-HUM-101-59.94         ',99.99,59.94,1,101,1,40345058,124090216,3,3,1,1,2,1962,4,0,13000,2009,5,11.3,2,48,0,0,1,N,1,5,0,0,0,A,1,5,1,19,0,0,1,0,26.1,11.9,12.2,0,0,26.1,27,99.99,N,0,N,0,0,N,N,N,6,6,1,70,1,42.1,6,9,N,5,8,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,6,0,0,10,0,,Y,8,26506,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,96.2,0,F,6,329.4
6,      04 0108  ,1,2,1,101,0,1,23,0,'ROHNER CREEK            ',,'U.S. HIGHWAY 101  ','01-HUM-101-60.67         ',99.99,60.67,1,101,1,40352488,124092390,3,3,1,1,2,1962,4,0,15000,2009,5,22.5,3,20,0,0,1,1,1,5,0,0,0,A,1,5,2,1,0,0,3,0,11.3,8.5,26.5,0,0,22.6,27,99.99,N,0,N,0,0,7,7,7,8,N,1,67.4,1,40.5,7,9,N,5,8,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,0,0,0,10,0,,Y,8,26506,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,95.9,0,G,7,715.5
6,      04 0110  ,1,2,1,101,0,1,23,0,'STATE ROUTE 211         ',,'US HIGHWAY 101    ','01-HUM-101-64.29         ',99.99,64.29,1,101,1,40371632,124123587,105,3,1,1,2,1957,4,2,20400,2009,5,11.9,3,20,0,1,1,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,11.9,17.7,43.9,0,0,23.8,28.3,99.99,H,4.7,H,3.2,0,7,7,7,N,N,8,32.1,8,24.6,6,9,6,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,6,0,0,10,0,,Y,N,26506,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,77,0,G,7,1242.37
6,      04 0112L ,1,2,1,101,0,1,23,0,'PALMER BLVD             ',,'US HIGHWAY 101 SB ','01-HUM-101-62.23         ',99.99,62.23,1,101,1,40361785,124104064,2,3,1,1,2,1958,2,2,22000,2009,5,12.1,0,0,0,1,0,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,12.1,14.3,34.4,0,0,12.1,13,99.99,H,4.98,H,3,0,7,7,7,N,N,8,35.6,8,26.9,6,7,6,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,2005,1,0,0,0,10,0,,Y,N,26506,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,91.6,0,G,7,447.2
6,      04 0112R ,1,3,1,101,0,1,23,0,'PALMER BLVD             ',,'US HIGHWAY 101 NB ','01-HUM-101-62.23         ',99.99,62.23,1,101,1,40361800,124104100,2,3,1,1,2,1958,2,2,22000,2009,5,12.1,0,0,0,1,0,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,12.1,14.3,34.4,0,0,12.1,13,99.99,H,4.98,H,3,0,7,7,7,N,N,8,35.6,8,26.9,6,7,6,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,2005,1,0,0,0,10,1,,Y,N,26506,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,91.6,0,G,7,447.2
6,      04 0113L ,1,2,1,101,0,1,23,0,'FINCH CREEK ROAD        ',,'U.S. HIGHWAY 101  ','01-HUM-101-63.10         ',99.99,63.1,1,101,1,40364418,124112722,32,3,1,1,2,1958,2,2,21500,2009,5,12.1,0,25,0,1,1,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,12.1,15.9,40,0,0,12.1,13,99.99,H,5.18,H,3.1,0,7,7,7,N,N,8,32.1,8,24.6,6,7,6,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,R,1,,1,0,2005,1,0,0,0,8,0,,Y,N,30494,2039,,N,6/1/18,B,Z ,,,,,,,,,0,,77.9,0,G,7,520
6,      04 0113R ,1,2,1,101,0,1,23,0,'FINCH CREEK ROAD        ',,'U.S. HIGHWAY 101  ','01-HUM-101-63.10         ',99.99,63.1,1,101,1,40364400,124112700,5,3,1,1,2,1958,2,2,21500,2009,5,12.1,0,25,0,1,1,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,12.1,15.9,40,0,0,12.1,13,99.99,H,5.18,H,3.1,0,7,7,7,N,N,8,32.1,8,24.6,6,7,6,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,L,1,,1,0,2005,1,0,0,0,8,0,,Y,N,30494,2039,,N,6/1/18,B,Z ,,,,,,,,,0,,85.4,0,G,7,520
6,      04 0114  ,1,3,1,254,0,1,23,0,'U.S. HIGHWAY 101        ',,'STATE ROUTE 254   ','01-HUM-254-19.94         ',99.99,19.94,0,,0,40204043,123555465,124,3,1,1,7,1961,2,4,565,2009,5,7.9,0,51,0,1,0,0,0,5,N,0,0,A,1,1,2,5,0,0,3,0,8.5,37.2,73.8,0.6,0.6,8.5,10.4,99.99,H,4.77,H,2.6,0,7,7,7,N,N,8,46.7,8,34,7,5,4,5,N,6,,,,816,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,6,0,,Y,N,1433,2034,,N,5/2/17,B,Z ,,,,,,,,,0,,89.7,0,G,7,767.52
6,      04 0115  ,1,3,1,299,0,1,23,0,'EAST FORK WILLOW CREEK  ',,'STATE ROUTE 299   ','01-HUM-299-33.21         ',99.99,33.21,1,299,1,40542930,123422886,148,3,1,1,2,1956,2,0,3200,2009,5,12,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,4,0,0,3,0,12,24.4,36.6,0,0,12,13.1,99.99,N,0,N,0,0,5,7,7,6,N,8,29.8,8,20.7,5,5,N,5,6,8,,,,117,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,2005,1,2,0,0,17,0,,Y,5,4197,2037,,N,5/2/17,B,Z ,,H050,P299131,0,14,6,,,0,,65.2,0,F,5,479.46
6,      04 0116  ,1,3,1,36,0,1,23,0,'BUTTE CREEK             ',,'STATE ROUTE 36    ','01-HUM-036-34.52         ',99.99,34.52,1,36,1,40262705,123401218,126,3,1,1,6,1960,2,0,1200,2009,4,9.3,0,30,0,0,0,0,0,5,0,0,0,A,1,5,2,4,0,0,2,0,9.1,21,34.9,0,0,9.1,9.3,99.99,N,0,N,0,0,7,5,7,9,N,8,35.6,8,27.5,5,5,N,5,8,8,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,2,0,1,6,0,0,0,0,,Y,5,1340,2036,,N,5/2/17,B,Z ,,,,,,,,,0,,66.6,0,F,5,324.57
6,      04 0117  ,1,2,1,101,0,1,23,0,'WILLIFORD ROAD          ',,'U.S. HIGHWAY 101  ','01-HUM-101-30.50         ',99.99,30.5,1,101,1,40173833,123533707,40,3,1,1,2,1961,4,1,5450,2010,5,18.3,0,7,0,0,1,N,1,5,N,0,0,A,1,1,2,1,0,0,3,0,18.3,13.4,34.4,0,0,18.3,19.1,99.99,H,7.57,H,0.9,0,7,7,7,N,N,1,78.1,1,47,7,5,3,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,2,0,0,17,0,,Y,N,8199,2035,,N,6/1/18,B,A ,,,,,,,,,2,,82.1,2,G,7,657.04
6,      04 0118  ,1,4,0,0,0,1,23,0,'US HIGHWAY 101          ',,'PESULA ROAD       ','01-HUM-101-31.61         ',99.99,0,0,,0,40181912,123540352,199,3,1,1,9,1961,1,4,155,2002,6,4.9,0,30,0,1,0,0,0,5,N,0,0,A,1,1,2,5,0,0,3,0,4.9,28.4,56.4,0,0,4.9,5.7,99.99,H,4.88,H,1.5,0,7,7,7,N,N,1,99.8,1,73.2,7,2,3,5,N,6,35,1,56.4,717,24,N  ,N  ,N  ,,,,322,64,540,2017,,,,0,N,3,,0,0,0,1,0,0,0,15,0,,Y,N,532,2035,,N,6/1/18,B,A ,,,,,,,,,2,,75.7,2,G,7,321.48
6,      04 0119  ,1,3,1,36,0,1,23,0,'SOUTH FORK VAN DUZEN RIV',,'STATE ROUTE 36    ','01-HUM-036-35.37         ',99.99,35.37,1,36,1,40263872,123392480,122,3,1,1,6,1962,2,0,1200,2009,4,8.5,0,21,0,0,1,1,0,5,0,0,0,A,1,5,3,2,0,0,2,0,8.5,30.5,63,0.6,0.6,8.5,10.4,99.99,N,0,N,0,0,4,5,7,8,N,8,37.3,8,28.8,5,5,N,5,8,8,35,1,63,716,24,Y24,N  ,N  ,917,,,655,131,1100,2017,,,,0,N,2,,0,2,0,1,6,0,0,0,0,,Y,5,1326,2036,,N,6/1/18,B,A ,,100,X023010,1,14,14,,,1,,62.9,1,P,4,655.2
6,      04 0121  ,1,2,1,101,0,1,23,0,'US 101 ON&OFF RAMP NCRRA',,'U.S. HIGHWAY 101  ','01-HUM-101-70.61         ',99.99,70.61,1,101,1,40421804,124123440,85,3,1,1,2,1962,4,2,21700,2009,5,22.4,3,56,0,0,1,1,1,5,N,0,0,A,1,4,2,5,0,0,4,0,11.1,34.1,123.9,0,0,22.4,27,99.99,R,7.1,H,1.8,2.2,7,7,5,N,N,1,79.1,1,47.6,5,9,4,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,2,N,2,,1,0,1982,1,2,0,0,11,0,,Y,N,27857,2035,,N,6/1/18,B,L*,,980,1038002,1,9,9,,,0,,71.6,0,F,5,3345.3
6,      04 0122  ,1,2,1,101,0,1,23,0,'ORCHARD AVE             ',,'U.S. HIGHWAY 101  ','01-HUM-101-72.03         ',99.99,72.03,1,101,1,40432903,124125350,0,3,1,1,2,1963,4,2,25700,2010,5,25.2,3,33,0,0,1,1,1,5,N,0,0,A,1,1,1,5,0,0,3,0,11.2,19.8,39.9,0,0,25.2,25.2,99.99,H,4.67,H,2.7,0,7,7,7,N,N,1,75.5,1,48,7,9,5,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,0,0,0,10,0,,Y,N,35377,2035,,N,6/1/18,B,Z ,,1950,P101391,1,14,17,,,0,,97,0,G,7,1005.48
6,      04 0123  ,1,2,1,101,0,1,23,0,'SOUTH FORK EEL RIVER    ',,'U.S. HIGHWAY 101  ','01-HUM-101-27.71         ',99.99,27.71,1,101,1,40160059,123515785,53,3,1,1,2,1962,4,0,5000,2009,5,18.3,2,99,0,0,1,0,0,2,0,0,0,A,1,5,4,2,0,0,4,0,18.3,71.6,251.8,0,0,18.3,19.1,99.99,N,0,N,0,0,7,7,7,8,N,2,56.4,2,31.1,7,5,N,5,8,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,0,0,0,17,0,,Y,3,8199,2035,,N,6/1/18,B,Z ,,1950,P101255,1,14,14,,,0,,81.8,0,G,7,4809.38
6,      04 0124  ,1,2,1,101,0,1,23,0,'SR 254 AVE OF THE GIANTS',,'US HIGHWAY 101    ','01-HUM-101-27.92         ',99.99,27.92,1,101,1,40155913,123521126,50,3,1,1,2,1963,4,2,5450,2010,5,23.4,0,42,0,0,1,1,0,5,N,0,0,A,1,1,2,4,0,0,3,0,23.4,20.7,43.3,0.6,0.6,23.4,25.2,99.99,H,4.67,H,0.5,0,7,7,7,N,N,8,39.2,8,29.5,7,9,3,5,N,8,35,1,43.3,717,24,N  ,N  ,N  ,,,,1082,216,1817,2017,,,,1,N,2,,1,0,0,1,0,0,0,17,0,,Y,N,8199,2035,,N,6/1/18,B,A ,,750,5254004,1,14,14,,,2,,78.3,2,G,7,1091.16
6,      04 0125  ,1,2,1,101,0,1,23,0,'NEWTON ROAD             ',,'U.S. HIGHWAY 101  ','01-HUM-101-33.22         ',99.99,33.22,1,101,1,40191682,123551585,37,3,1,1,2,1961,4,2,6190,2010,5,18.3,0,16,0,0,1,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,18.3,21,42.4,0,0,18.3,19.1,99.99,H,4.5,H,3.7,0,5,7,7,N,N,8,42.1,8,32.4,7,5,6,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,0,0,0,17,0,,Y,N,8199,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,85,0,F,5,809.84
6,      04 0128  ,1,2,1,101,0,1,23,25296,'KENMAR ROAD             ',,'U.S. HIGHWAY 101  ','01-HUM-101-59.50-FTA     ',99.99,59.5,1,101,1,40342903,124085592,0,3,1,1,12,1962,4,2,17900,2010,5,25.6,3,34,0,0,1,1,1,5,N,0,0,A,1,1,2,4,0,0,3,0,11.3,19.5,40.2,0,0,25.6,27,99.99,H,4.52,H,4,0,5,7,5,N,N,8,38.6,8,29.8,5,9,6,5,N,8,,,,717,24,N  ,N  ,N  ,,,,,,,,,,,1,N,2,,1,0,0,1,0,0,0,10,0,,Y,N,26506,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,84.6,0,F,5,1085.4
6,      04 0129  ,1,3,1,36,0,1,23,0,'VAN DUZEN RIVER         ',,'STATE ROUTE 36    ','01-HUM-036-40.45         ',99.99,40.45,1,36,1,40291910,123373597,97,3,1,1,6,1981,2,0,1000,2009,6,9.1,0,21,1,1,0,0,0,5,0,0,0,A,1,5,2,5,0,0,3,0,9.8,42.7,96.7,0,0,9.8,10.8,99.99,N,0,N,0,0,7,7,5,8,N,A,54.1,A,32.4,5,6,N,5,8,8,,,,716,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,2,0,1,2,0,0,0,0,,Y,8,1326,2036,,N,5/2/17,B,K*,,1180,P036009,2,9,9,,,0,,81.1,0,F,5,1044.36
6,      04 0130  ,1,4,0,0,0,1,23,0,'U.S. HIGHWAY 101        ',,'TWELFTH ST        ','01-HUM-101-60.49         ',99.99,0,0,,0,40351552,124091952,5,3,1,1,16,1962,2,4,2500,2010,5,9.4,0,99,0,1,0,0,0,5,N,0,0,A,1,1,2,4,0,0,4,0,8.5,19.8,60,0.6,0.6,8.5,10.4,99.99,H,4.72,H,2.9,2.7,7,8,8,N,N,8,43.1,8,33.4,8,4,4,5,N,8,,,,815,48,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,10,0,,Y,N,1599,2037,,N,5/18/16,B,Z ,,,,,,,,,0,,80.8,0,G,7,624
6,      04 0131  ,1,3,1,211,0,1,23,0,'SALT RIVER              ',,'STATE ROUTE 211   ','01-HUM-211-R75.15        ',99.99,75.15,0,,0,40354388,124143183,10,3,1,1,7,1951,2,0,5700,2009,5,12.2,0,0,0,0,0,1,1,5,0,0,0,A,1,5,2,1,0,0,11,0,8.9,10.1,110.3,0,0,8.9,9.1,99.99,N,0,N,0,0,4,4,5,8,N,1,72.9,1,44.1,4,4,N,5,8,8,31,1,110.3,816,24,N  ,N  ,N  ,,,,2306,461,3875,2017,,,,0,N,2,,0,0,1970,1,0,0,0,0,0,,Y,5,7779,2034,,N,5/2/17,B,A ,,,,,,,,,1,,47,1,P,4,1003.73
6,      04 0132  ,1,3,1,211,0,1,23,0,'OLD RIVER               ',,'STATE ROUTE 211   ','01-HUM-211-R76.30        ',99.99,76.3,0,,0,40355608,124131657,6,3,1,1,7,1964,2,0,5300,2009,5,13.1,0,10,0,0,0,1,0,5,0,0,0,A,1,5,2,1,0,0,5,0,12.4,12.2,61.3,0,0,12.4,13,99.99,N,0,N,0,0,7,7,5,7,N,1,65.8,1,39.5,5,5,N,5,7,8,,,,816,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,5,6908,2036,,N,6/1/18,B,Z ,,,,,,,,,0,,79.1,0,F,5,796.9
6,      04 0133  ,1,3,1,211,0,1,23,0,'OLD RIVER               ',,'STATE ROUTE 211   ','01-HUM-211-R76.46        ',99.99,76.46,0,,0,40355610,124130578,6,3,1,1,7,1964,2,0,5300,2010,5,13.1,0,10,0,0,0,1,1,5,0,0,0,A,1,5,2,1,0,0,5,0,12.4,12.2,61.3,0,0,12.4,13,99.99,N,0,N,0,0,7,7,7,6,N,8,35,8,24.9,6,5,N,5,5,8,,,,816,48,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,5,6885,2036,,N,6/1/18,B,Z ,,,,,,,,,0,,83.5,0,G,7,796.9
